,customer_id,age,income,region,account_type,transaction_id,amount,category,date
94,1011,38,112934,Basel,Premium,9112,81.75,Travel,2025-06-13
95,1011,38,112934,Basel,Premium,9591,62.91,Healthcare,2024-10-05
96,1012,38,84939,Geneva,Basic,139,95.91,Groceries,2024-04-07
97,1012,38,84939,Geneva,Basic,1402,65.98,Electronics,2024-03-05
98,1012,38,84939,Geneva,Basic,2806,46.24,Travel,2025-01-14
99,1012,38,84939,Geneva,Basic,3622,140.6,Groceries,2024-10-29
100,1012,38,84939,Geneva,Basic,3918,86.46,Healthcare,2025-02-15
101,1012,38,84939,Geneva,Basic,4258,134.94,Electronics,2025-03-12
102,1012,38,84939,Geneva,Basic,4438,71.33,Utilities,2024-09-06
103,1012,38,84939,Geneva,Basic,5870,34.39,Groceries,2024-08-08
104,1012,38,84939,Geneva,Basic,6237,113.85,Groceries,2024-11-12
105,1012,38,84939,Geneva,Basic,7260,60.14,Utilities,2025-03-06
106,1012,38,84939,Geneva,Basic,7288,153.29,Travel,2024-04-26
107,1012,38,84939,Geneva,Basic,7603,93.39,Utilities,2025-02-13
108,1012,38,84939,Geneva,Basic,8112,128.67,Electronics,2024-12-12
109,1012,38,84939,Geneva,Basic,9115,127.88,Electronics,2024-12-14
110,1013,48,131881,Zurich,Premium,510,69.67,Groceries,2024-01-12
111,1013,48,131881,Zurich,Premium,824,78.52,Dining,2024-05-07
112,1013,48,131881,Zurich,Premium,1097,102.87,Groceries,2024-11-17
113,1013,48,131881,Zurich,Premium,1574,113.34,Dining,2024-08-21
114,1013,48,131881,Zurich,Premium,2273,120.94,Dining,2024-10-14
115,1013,48,131881,Zurich,Premium,3281,104.91,Dining,2024-05-20
116,1013,48,131881,Zurich,Premium,5262,97.47,Groceries,2024-05-02
117,1013,48,131881,Zurich,Premium,5561,99.33,Travel,2024-09-19
118,1013,48,131881,Zurich,Premium,5660,192.81,Electronics,2024-04-03
119,1013,48,131881,Zurich,Premium,8442,174.54,Dining,2024-01-20
120,1013,48,131881,Zurich,Premium,8611,117.07,Groceries,2024-04-10
121,1013,48,131881,Zurich,Premium,8628,109.18,Groceries,2024-06-28
122,1013,48,131881,Zurich,Premium,8852,92.21,Utilities,2024-09-10
123,1013,48,131881,Zurich,Premium,8985,125.52,Utilities,2024-03-12
124,1013,48,131881,Zurich,Premium,9620,108.05,Healthcare,2025-01-15
125,1014,18,62770,Geneva,Gold,221,146.11,Groceries,2024-02-03
126,1014,18,62770,Geneva,Gold,725,115.95,Groceries,2024-09-27
127,1014,18,62770,Geneva,Gold,1160,140.19,Electronics,2024-02-05
128,1014,18,62770,Geneva,Gold,1369,46.49,Utilities,2024-07-14
129,1014,18,62770,Geneva,Gold,2037,168.78,Utilities,2024-09-19
130,1014,18,62770,Geneva,Gold,2574,94.53,Electronics,2024-04-02
131,1014,18,62770,Geneva,Gold,4768,60.67,Electronics,2025-06-10
132,1014,18,62770,Geneva,Gold,5321,132.58,Electronics,2024-04-07
133,1014,18,62770,Geneva,Gold,5340,99.33,Electronics,2025-05-07
134,1014,18,62770,Geneva,Gold,7978,124.12,Groceries,2024-02-04
135,1014,18,62770,Geneva,Gold,8269,175.46,Groceries,2025-03-07
136,1014,18,62770,Geneva,Gold,8763,81.58,Dining,2024-06-04
137,1015,19,123399,Geneva,Premium,119,110.8,Healthcare,2024-11-13
138,1015,19,123399,Geneva,Premium,426,116.54,Travel,2025-01-06
139,1015,19,123399,Geneva,Premium,539,146.86,Healthcare,2024-12-30
140,1015,19,123399,Geneva,Premium,3583,75.37,Dining,2024-07-31
141,1015,19,123399,Geneva,Premium,5400,122.55,Utilities,2024-02-29
142,1015,19,123399,Geneva,Premium,6562,32.78,Healthcare,2024-10-09
143,1015,19,123399,Geneva,Premium,8131,67.59,Groceries,2024-10-25
144,1015,19,123399,Geneva,Premium,8335,139.54,Utilities,2024-05-15
145,1015,19,123399,Geneva,Premium,9660,105.37,Groceries,2024-11-19
146,1016,36,84947,Bern,Premium,110,145.38,Travel,2025-06-11
147,1016,36,84947,Bern,Premium,976,123.48,Dining,2024-12-22
148,1016,36,84947,Bern,Premium,1602,83.82,Utilities,2024-02-04
149,1016,36,84947,Bern,Premium,2369,128.46,Travel,2024-07-30
150,1016,36,84947,Bern,Premium,2668,115.55,Electronics,2024-01-11
151,1016,36,84947,Bern,Premium,3314,142.31,Groceries,2024-01-20
152,1016,36,84947,Bern,Premium,3426,46.15,Electronics,2024-09-01
153,1016,36,84947,Bern,Premium,4294,144.68,Healthcare,2024-05-03
154,1016,36,84947,Bern,Premium,5143,176.13,Travel,2024-07-23
155,1016,36,84947,Bern,Premium,8917,141.31,Travel,2024-07-08
156,1016,36,84947,Bern,Premium,9272,83.53,Groceries,2024-02-23
157,1016,36,84947,Bern,Premium,9683,105.35,Electronics,2024-12-24
158,1016,36,84947,Bern,Premium,9970,183.45,Dining,2024-12-05
159,1017,29,63714,Bern,Basic,2003,10.36,Electronics,2024-05-11
160,1017,29,63714,Bern,Basic,2161,196.2,Travel,2024-06-15
161,1017,29,63714,Bern,Basic,3211,82.01,Healthcare,2024-07-22
162,1017,29,63714,Bern,Basic,3398,195.78,Travel,2024-04-08
163,1017,29,63714,Bern,Basic,5410,124.14,Groceries,2024-12-15
164,1017,29,63714,Bern,Basic,5898,140.73,Groceries,2024-11-10
165,1017,29,63714,Bern,Basic,6460,120.48,Utilities,2024-10-02
166,1017,29,63714,Bern,Basic,6954,53.92,Groceries,2024-09-27
167,1017,29,63714,Bern,Basic,9155,147.43,Dining,2024-04-23
168,1017,29,63714,Bern,Basic,9402,154.81,Electronics,2024-02-28
169,1018,49,67902,Geneva,Basic,826,58.1,Utilities,2024-03-23
170,1018,49,67902,Geneva,Basic,1316,119.58,Electronics,2025-04-06
171,1018,49,67902,Geneva,Basic,1482,109.8,Utilities,2024-11-24
172,1018,49,67902,Geneva,Basic,3045,82.17,Travel,2024-01-26
173,1018,49,67902,Geneva,Basic,6711,52.46,Healthcare,2024-04-26
174,1018,49,67902,Geneva,Basic,6808,90.19,Electronics,2024-10-18
175,1018,49,67902,Geneva,Basic,7580,78.88,Dining,2024-04-14
176,1018,49,67902,Geneva,Basic,8110,123.8,Dining,2025-02-28
177,1019,31,71991,Geneva,Premium,1328,165.42,Groceries,2024-03-12
178,1019,31,71991,Geneva,Premium,1400,122.2,Travel,2025-06-27
179,1019,31,71991,Geneva,Premium,1860,49.97,Dining,2025-04-03
180,1019,31,71991,Geneva,Premium,1955,65.21,Utilities,2024-11-26
181,1019,31,71991,Geneva,Premium,2010,132.55,Groceries,2024-08-20
182,1019,31,71991,Geneva,Premium,5036,136.34,Dining,2024-04-04
183,1019,31,71991,Geneva,Premium,6342,92.78,Healthcare,2024-10-11
184,1019,31,71991,Geneva,Premium,6638,117.19,Travel,2024-04-25
185,1019,31,71991,Geneva,Premium,7410,8.5,Utilities,2024-03-22
186,1019,31,71991,Geneva,Premium,7497,142.93,Utilities,2025-05-19
187,1019,31,71991,Geneva,Premium,7739,26.47,Groceries,2024-09-29
188,1019,31,71991,Geneva,Premium,7956,147.08,Utilities,2025-06-01
189,1019,31,71991,Geneva,Premium,8719,119.69,Utilities,2024-03-12
190,1020,23,90604,Geneva,Basic,1444,95.78,Electronics,2025-04-07
191,1020,23,90604,Geneva,Basic,3264,132.02,Groceries,2024-07-04
192,1020,23,90604,Geneva,Basic,4061,96.71,Electronics,2024-07-02
193,1020,23,90604,Geneva,Basic,4862,147.81,Utilities,2025-05-08
194,1020,23,90604,Geneva,Basic,5019,65.17,Groceries,2024-06-27
195,1020,23,90604,Geneva,Basic,5192,61.85,Electronics,2024-11-07
196,1020,23,90604,Geneva,Basic,6287,104.19,Dining,2025-05-13
197,1020,23,90604,Geneva,Basic,8514,187.3,Electronics,2024-01-11
198,1020,23,90604,Geneva,Basic,8740,89.47,Groceries,2024-03-08
199,1020,23,90604,Geneva,Basic,8762,90.34,Dining,2025-03-07
200,1020,23,90604,Geneva,Basic,9489,82.24,Groceries,2025-01-06
201,1020,23,90604,Geneva,Basic,9960,106.21,Groceries,2024-08-26
202,1021,66,93070,Lausanne,Premium,407,80.41,Utilities,2024-08-10
203,1021,66,93070,Lausanne,Premium,603,125.2,Travel,2024-12-18
204,1021,66,93070,Lausanne,Premium,2434,128.04,Groceries,2025-03-03
205,1021,66,93070,Lausanne,Premium,2757,88.31,Electronics,2025-04-20
206,1021,66,93070,Lausanne,Premium,3431,39.67,Electronics,2024-06-11
207,1021,66,93070,Lausanne,Premium,3580,128.3,Dining,2024-06-13
208,1021,66,93070,Lausanne,Premium,6263,134.49,Electronics,2024-04-14
209,1021,66,93070,Lausanne,Premium,7221,100.47,Healthcare,2024-05-27
210,1021,66,93070,Lausanne,Premium,7309,132.8,Healthcare,2024-05-18
211,1021,66,93070,Lausanne,Premium,8945,150.05,Dining,2024-03-17
212,1022,41,65657,Bern,Basic,40,158.36,Utilities,2024-02-06
213,1022,41,65657,Bern,Basic,741,103.26,Groceries,2024-01-29
214,1022,41,65657,Bern,Basic,3786,98.8,Utilities,2024-12-21
215,1022,41,65657,Bern,Basic,3953,58.79,Travel,2024-09-02
216,1022,41,65657,Bern,Basic,4475,75.18,Groceries,2024-08-13
217,1022,41,65657,Bern,Basic,6642,134.99,Utilities,2025-01-29
218,1022,41,65657,Bern,Basic,6738,91.39,Groceries,2025-02-04
219,1022,41,65657,Bern,Basic,7943,113.21,Utilities,2025-04-14
220,1022,41,65657,Bern,Basic,9033,112.53,Utilities,2024-02-12
221,1023,46,79391,Geneva,Premium,4001,164.86,Electronics,2025-03-08
222,1023,46,79391,Geneva,Premium,4158,128.06,Groceries,2024-04-01
223,1023,46,79391,Geneva,Premium,4465,78.93,Groceries,2024-01-19
224,1023,46,79391,Geneva,Premium,4965,7.12,Groceries,2025-01-22
225,1023,46,79391,Geneva,Premium,5256,202.94,Healthcare,2024-08-02
226,1023,46,79391,Geneva,Premium,5640,58.47,Dining,2025-02-26
227,1023,46,79391,Geneva,Premium,6012,110.55,Electronics,2024-03-01
228,1023,46,79391,Geneva,Premium,6065,138.84,Groceries,2024-06-29
229,1023,46,79391,Geneva,Premium,6468,3.78,Travel,2025-06-02
230,1024,23,133556,Basel,Gold,673,134.33,Groceries,2024-09-17
231,1024,23,133556,Basel,Gold,3151,64.13,Utilities,2024-02-28
232,1024,23,133556,Basel,Gold,3486,91.27,Groceries,2024-10-18
233,1024,23,133556,Basel,Gold,3657,207.69,Electronics,2024-09-30
234,1024,23,133556,Basel,Gold,4588,183.04,Utilities,2025-04-17
235,1024,23,133556,Basel,Gold,6675,96.97,Utilities,2024-06-06
236,1024,23,133556,Basel,Gold,6795,121.84,Healthcare,2024-08-31
237,1024,23,133556,Basel,Gold,7893,44.95,Utilities,2024-06-26
238,1024,23,133556,Basel,Gold,8130,70.06,Dining,2025-02-16
239,1024,23,133556,Basel,Gold,9483,154.31,Electronics,2024-07-20
240,1025,36,123188,Basel,Gold,46,100.37,Travel,2025-05-01
241,1025,36,123188,Basel,Gold,155,124.61,Electronics,2025-06-19
242,1025,36,123188,Basel,Gold,387,153.86,Travel,2024-03-23
243,1025,36,123188,Basel,Gold,1499,126.21,Travel,2025-02-18
244,1025,36,123188,Basel,Gold,1945,129.53,Electronics,2024-09-10
245,1025,36,123188,Basel,Gold,3491,52.53,Healthcare,2024-04-10
246,1025,36,123188,Basel,Gold,5776,114.91,Groceries,2024-02-05
247,1025,36,123188,Basel,Gold,6396,65.99,Travel,2024-10-28
248,1025,36,123188,Basel,Gold,6850,112.58,Utilities,2024-02-22
249,1025,36,123188,Basel,Gold,7284,161.87,Travel,2024-09-16
250,1025,36,123188,Basel,Gold,8221,132.49,Utilities,2025-06-13
251,1025,36,123188,Basel,Gold,8993,135.86,Travel,2025-02-06
252,1025,36,123188,Basel,Gold,9861,96.5,Utilities,2025-01-23
253,1025,36,123188,Basel,Gold,9985,153.65,Healthcare,2025-03-05
254,1026,46,90908,Lausanne,Premium,1640,180.58,Travel,2024-07-01
255,1026,46,90908,Lausanne,Premium,2496,124.65,Electronics,2024-07-27
256,1026,46,90908,Lausanne,Premium,2949,115.42,Dining,2024-03-19
257,1026,46,90908,Lausanne,Premium,3004,133.68,Electronics,2024-05-05
258,1026,46,90908,Lausanne,Premium,3273,131.06,Utilities,2024-08-07
259,1026,46,90908,Lausanne,Premium,3463,92.96,Groceries,2024-01-16
260,1026,46,90908,Lausanne,Premium,4631,136.39,Electronics,2024-06-21
261,1026,46,90908,Lausanne,Premium,6951,131.82,Electronics,2024-11-30
262,1026,46,90908,Lausanne,Premium,7267,75.91,Groceries,2025-06-29
263,1026,46,90908,Lausanne,Premium,8015,103.56,Electronics,2024-11-11
264,1026,46,90908,Lausanne,Premium,8211,109.11,Groceries,2025-05-09
265,1026,46,90908,Lausanne,Premium,8495,92.31,Groceries,2025-05-16
266,1026,46,90908,Lausanne,Premium,9206,149.53,Utilities,2024-05-05
267,1026,46,90908,Lausanne,Premium,9236,156.52,Healthcare,2025-04-19
268,1026,46,90908,Lausanne,Premium,9241,197.94,Utilities,2024-05-17
269,1027,27,80950,Lausanne,Premium,684,163.99,Groceries,2024-12-18
270,1027,27,80950,Lausanne,Premium,1010,126.78,Utilities,2024-01-03
271,1027,27,80950,Lausanne,Premium,2086,171.5,Dining,2025-05-03
272,1027,27,80950,Lausanne,Premium,3005,79.96,Travel,2025-04-05
273,1027,27,80950,Lausanne,Premium,6628,123.28,Travel,2025-06-03
274,1027,27,80950,Lausanne,Premium,8276,160.53,Utilities,2024-04-18
275,1027,27,80950,Lausanne,Premium,8391,126.85,Electronics,2024-08-02
276,1027,27,80950,Lausanne,Premium,8813,91.05,Dining,2025-06-13
277,1027,27,80950,Lausanne,Premium,9419,100.4,Groceries,2025-04-08
278,1027,27,80950,Lausanne,Premium,9742,91.11,Groceries,2025-05-16
279,1028,50,83000,Zurich,Premium,338,75.76,Utilities,2025-03-25
280,1028,50,83000,Zurich,Premium,1751,135.28,Dining,2024-06-05
281,1028,50,83000,Zurich,Premium,2718,72.03,Electronics,2025-02-06
282,1028,50,83000,Zurich,Premium,4778,18.03,Groceries,2024-06-23
283,1028,50,83000,Zurich,Premium,5408,23.63,Groceries,2024-12-05
284,1028,50,83000,Zurich,Premium,6052,52.79,Dining,2024-09-16
285,1028,50,83000,Zurich,Premium,8524,60.05,Travel,2024-09-18
286,1028,50,83000,Zurich,Premium,8884,115.39,Groceries,2025-03-14
287,1029,35,95337,Zurich,Premium,87,125.38,Travel,2024-01-17
288,1029,35,95337,Zurich,Premium,2425,192.87,Travel,2024-10-22
289,1029,35,95337,Zurich,Premium,2828,132.18,Healthcare,2025-04-03
290,1029,35,95337,Zurich,Premium,2893,56.14,Utilities,2025-04-24
291,1029,35,95337,Zurich,Premium,3141,33.56,Groceries,2024-12-07
292,1029,35,95337,Zurich,Premium,3159,127.1,Dining,2025-04-25
293,1029,35,95337,Zurich,Premium,4292,123.66,Healthcare,2024-07-08
294,1029,35,95337,Zurich,Premium,6455,127.97,Travel,2025-06-20
295,1029,35,95337,Zurich,Premium,7061,90.67,Travel,2024-04-10
296,1029,35,95337,Zurich,Premium,7229,123.07,Groceries,2025-01-01
297,1029,35,95337,Zurich,Premium,7719,75.67,Electronics,2024-04-08
298,1029,35,95337,Zurich,Premium,8392,139.19,Groceries,2025-05-03
299,1030,40,54430,Zurich,Basic,1896,110.14,Utilities,2024-07-24
300,1030,40,54430,Zurich,Basic,5487,93.3,Electronics,2024-12-07
301,1030,40,54430,Zurich,Basic,8363,123.04,Groceries,2025-01-25
302,1031,35,73565,Lausanne,Basic,2545,36.36,Healthcare,2024-02-16
303,1031,35,73565,Lausanne,Basic,2921,111.81,Travel,2024-08-11
304,1031,35,73565,Lausanne,Basic,3245,203.77,Utilities,2024-04-26
305,1031,35,73565,Lausanne,Basic,4011,102.07,Utilities,2024-04-29
306,1031,35,73565,Lausanne,Basic,5025,141.19,Groceries,2024-05-01
307,1031,35,73565,Lausanne,Basic,5434,115.53,Dining,2025-04-21
308,1031,35,73565,Lausanne,Basic,6148,128.86,Healthcare,2024-09-21
309,1031,35,73565,Lausanne,Basic,6329,184.68,Travel,2024-01-18
310,1031,35,73565,Lausanne,Basic,6821,160.91,Groceries,2024-02-05
311,1031,35,73565,Lausanne,Basic,7862,124.36,Dining,2025-04-13
312,1032,72,38285,Lausanne,Basic,1047,71.47,Travel,2025-02-01
313,1032,72,38285,Lausanne,Basic,1081,100.76,Electronics,2024-06-27
314,1032,72,38285,Lausanne,Basic,2812,119.59,Groceries,2024-07-20
315,1032,72,38285,Lausanne,Basic,2886,76.46,Groceries,2024-10-01
316,1032,72,38285,Lausanne,Basic,5873,50.53,Groceries,2024-04-04
317,1032,72,38285,Lausanne,Basic,7286,85.18,Travel,2024-08-04
318,1032,72,38285,Lausanne,Basic,8037,97.66,Travel,2024-07-03
319,1032,72,38285,Lausanne,Basic,8846,129.85,Groceries,2025-05-17
320,1033,44,89980,Lausanne,Gold,5193,120.53,Electronics,2025-06-15
321,1033,44,89980,Lausanne,Gold,6378,71.6,Groceries,2025-01-24
322,1033,44,89980,Lausanne,Gold,6445,111.28,Groceries,2024-08-20
323,1033,44,89980,Lausanne,Gold,6778,90.33,Healthcare,2024-02-22
324,1034,29,96179,Basel,Basic,3112,115.36,Travel,2025-03-13
325,1034,29,96179,Basel,Basic,4152,75.68,Travel,2024-08-05
326,1034,29,96179,Basel,Basic,7489,84.45,Groceries,2025-05-31
327,1034,29,96179,Basel,Basic,7592,149.18,Utilities,2024-10-08
328,1034,29,96179,Basel,Basic,8767,59.65,Electronics,2025-05-31
329,1034,29,96179,Basel,Basic,9242,152.83,Groceries,2025-04-23
330,1034,29,96179,Basel,Basic,9508,180.7,Dining,2024-10-29
331,1035,57,67920,Lausanne,Premium,89,141.53,Dining,2024-12-20
332,1035,57,67920,Lausanne,Premium,216,159.03,Dining,2024-02-02
333,1035,57,67920,Lausanne,Premium,369,94.78,Groceries,2024-07-12
334,1035,57,67920,Lausanne,Premium,625,139.25,Utilities,2024-08-18
335,1035,57,67920,Lausanne,Premium,4259,125.62,Groceries,2024-05-17
336,1035,57,67920,Lausanne,Premium,7276,83.02,Dining,2024-04-13
337,1035,57,67920,Lausanne,Premium,8475,88.13,Electronics,2025-05-17
338,1035,57,67920,Lausanne,Premium,9622,157.97,Electronics,2024-09-10
339,1036,26,119349,Basel,Premium,2727,8.3,Groceries,2024-09-24
340,1036,26,119349,Basel,Premium,7038,50.57,Travel,2024-12-04
341,1036,26,119349,Basel,Premium,9708,116.55,Healthcare,2025-03-07
342,1037,48,49355,Zurich,Premium,251,19.86,Utilities,2025-06-29
343,1037,48,49355,Zurich,Premium,1848,95.19,Travel,2024-02-20
344,1037,48,49355,Zurich,Premium,3498,58.57,Electronics,2024-12-08
345,1037,48,49355,Zurich,Premium,4707,132.68,Dining,2024-03-22
346,1037,48,49355,Zurich,Premium,6325,91.29,Travel,2025-04-15
347,1037,48,49355,Zurich,Premium,7761,121.57,Electronics,2025-01-30
348,1037,48,49355,Zurich,Premium,8849,100.53,Travel,2025-01-11
349,1038,18,43390,Zurich,Premium,2103,89.81,Utilities,2024-01-24
350,1038,18,43390,Zurich,Premium,3267,111.25,Groceries,2024-10-14
351,1038,18,43390,Zurich,Premium,3870,127.88,Electronics,2024-06-14
352,1038,18,43390,Zurich,Premium,5775,135.66,Utilities,2025-02-18
353,1038,18,43390,Zurich,Premium,6415,84.13,Utilities,2025-04-05
354,1038,18,43390,Zurich,Premium,7010,127.69,Groceries,2024-04-07
355,1039,25,85611,Zurich,Basic,1478,90.62,Groceries,2024-08-06
356,1039,25,85611,Zurich,Basic,2420,111.37,Utilities,2025-02-08
357,1039,25,85611,Zurich,Basic,2698,98.26,Dining,2024-03-22
358,1039,25,85611,Zurich,Basic,2763,177.7,Electronics,2024-05-10
359,1039,25,85611,Zurich,Basic,3766,81.16,Travel,2024-06-10
360,1039,25,85611,Zurich,Basic,4140,100.44,Healthcare,2025-04-27
361,1039,25,85611,Zurich,Basic,6216,122.88,Groceries,2024-06-23
362,1039,25,85611,Zurich,Basic,6456,125.91,Electronics,2025-03-11
363,1039,25,85611,Zurich,Basic,7424,124.98,Dining,2024-04-24
364,1039,25,85611,Zurich,Basic,8190,105.81,Healthcare,2024-06-14
365,1040,47,106177,Geneva,Premium,1626,91.19,Groceries,2024-02-24
366,1040,47,106177,Geneva,Premium,2284,135.16,Groceries,2024-04-26
367,1040,47,106177,Geneva,Premium,6763,42.04,Electronics,2024-12-15
368,1040,47,106177,Geneva,Premium,7830,69.22,Utilities,2024-09-03
369,1040,47,106177,Geneva,Premium,9019,119.29,Dining,2024-06-14
